CREW_INDICATOR,CREW_ID,BID_PERIOD,BASE,TRANSACTION_CODE,PAIRING_NO,PAIRING_DATE,TO_DATE,PAIRING_POSITION,PRIOR_TXN_CODE,LINE_TYPE,CREW_TYPE,NEW_DATA,MESSAGE_ID,FROM_TIME,TO_TIME,CREDIT,FILL,UPDATED_BY,UPDATE_DATE,UPDATE_TIME,update_dt
FA,23062,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-11,20:29:55,2024-10-11 20:29:55
FA,23062,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-11,20:29:55,2024-10-11 20:29:55
FA,23062,2024-10,HNL,TBS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-30,14:53:17,2024-10-30 14:53:17
FA,23062,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-30,14:54:59,2024-10-30 14:54:59
FA,23062,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-30,14:54:59,2024-10-30 14:54:59
FA,23062,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23062,2024-10-31,21:03:27,2024-10-31 21:03:27
FA,23064,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23064,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,21:18:30,2024-10-24 21:18:30
FA,23064,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-28,12:50:55,2024-10-28 12:50:55
FA,23069,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23069,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:28:13,2024-09-28 01:28:13
FA,23069,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-27,14:20:00,2024-10-27 14:20:00
FA,23070,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23070,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:28:39,2024-09-28 01:28:39
FA,23070,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:15:00,2024-10-30 14:15:00
FA,23070,2024-10,HNL,ASN,H3346,2024-10-31,2024-11-03,FA,NA,R,C,NA,0,08:40:00,14:05:00,00:00:00,NA,88888,2024-10-30,14:15:00,2024-10-30 14:15:00
FA,23162,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,23162,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:41:09,2024-09-28 00:41:09
FA,23162,2024-10,LAX,RSV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,6319,2024-10-16,05:03:35,2024-10-16 05:03:35
FA,23162,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,6319,2024-10-16,05:03:35,2024-10-16 05:03:35
FA,23162,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,6319,2024-10-29,07:38:05,2024-10-29 07:38:05
FA,23162,2024-10,LAX,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,03:00:00,00:00:00,NA,6319,2024-10-29,07:38:05,2024-10-29 07:38:05
FA,23167,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23167,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:02:48,2024-09-28 00:02:48
FA,23167,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,7453,2024-10-27,00:08:57,2024-10-27 00:08:57
FA,23167,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-27,15:31:49,2024-10-27 15:31:49
FA,23167,2024-10,HNL,TBS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-30,14:49:52,2024-10-30 14:49:52
FA,23167,2024-10,HNL,TBS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,14648,2024-10-30,23:54:32,2024-10-30 23:54:32
FA,23167,2024-10,HNL,ASN,H7064A,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,08:50:00,15:09:00,04:10:00,NA,14648,2024-10-30,23:55:58,2024-10-30 23:55:58
FA,23167,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,08:49:00,00:00:00,NA,14648,2024-10-30,23:55:58,2024-10-30 23:55:58
FA,23167,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23167,2024-10-31,01:49:33,2024-10-31 01:49:33
FA,23167,2024-10,HNL,SNO,H7064A,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,08:50:00,00:00:00,00:00:00,NA,23167,2024-10-31,01:49:56,2024-10-31 01:49:56
FA,23169,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23169,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:09:01,2024-09-28 00:09:01
FA,23169,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22510,2024-10-28,13:05:56,2024-10-28 13:05:56
FA,23173,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23173,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-27,23:56:44,2024-09-27 23:56:44
FA,23173,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-01,08:37:08,2024-10-01 08:37:08
FA,23173,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-01,08:38:41,2024-10-01 08:38:41
FA,23179,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23179,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-27,23:30:17,2024-09-27 23:30:17
FA,23179,2024-10,HNL,TTA,H7179,2024-10-31,2024-11-01,FA,NA,B,P,NA,538976288,14:11:00,12:10:00,08:22:00,NA,8407,2024-09-28,13:51:20,2024-09-28 13:51:20
FA,23179,2024-10,HNL,TSD,H7179,2024-10-31,2024-11-01,FA,NA,B,C,NA,538976288,14:11:00,12:10:00,08:22:00,NA,77777,2024-10-01,21:09:37,2024-10-01 21:09:37
FA,23179,2024-10,HNL,VNO,NA,2024-10-31,2024-10-31,FA,NA,B,C,NA,538976288,00:01:00,23:58:00,00:00:00,NA,25839,2024-10-23,15:11:58,2024-10-23 15:11:58
FA,23187,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23187,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-25,21:00:58,2024-10-25 21:00:58
FA,23187,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,14:00:00,21:00:00,NA,7453,2024-10-27,14:31:24,2024-10-27 14:31:24
FA,23187,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,7453,2024-10-27,14:32:18,2024-10-27 14:32:18
FA,23187,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,7453,2024-10-27,15:28:44,2024-10-27 15:28:44
FA,23187,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:00:00,00:00:00,NA,7453,2024-10-27,15:28:44,2024-10-27 15:28:44
FA,23188,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23188,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-10,21:44:55,2024-10-10 21:44:55
FA,23188,2024-10,HNL,GDO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,12684,2024-10-23,00:38:36,2024-10-23 00:38:36
FA,23188,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,12684,2024-10-23,00:38:36,2024-10-23 00:38:36
FA,23302,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23302,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:27:30,2024-09-28 01:27:30
FA,23302,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,05:52:00,14:00:00,00:00:00,NA,88888,2024-10-28,13:47:00,2024-10-28 13:47:00
FA,23302,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,6319,2024-10-29,11:17:36,2024-10-29 11:17:36
FA,23302,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,6319,2024-10-30,05:23:23,2024-10-30 05:23:23
FA,23302,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,6319,2024-10-30,05:23:41,2024-10-30 05:23:41
FA,23303,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23303,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,21:39:21,2024-09-28 21:39:21
FA,23303,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:03:09,2024-10-30 10:03:09
FA,23303,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:03:09,2024-10-30 10:03:09
FA,23303,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:03:09,2024-10-30 10:03:09
FA,23304,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23304,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:51:39,2024-09-28 00:51:39
FA,23304,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,23428,2024-10-28,13:10:43,2024-10-28 13:10:43
FA,23304,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23304,2024-10-31,14:37:45,2024-10-31 14:37:45
FA,23304,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23304,2024-10-31,14:45:31,2024-10-31 14:45:31
FA,23306,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23306,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:38:48,2024-09-28 04:38:48
FA,23306,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,05:27:23,2024-10-30 05:27:23
FA,23306,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,6319,2024-10-30,05:27:23,2024-10-30 05:27:23
FA,23307,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23307,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,22:09:50,2024-09-28 22:09:50
FA,23307,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-20,18:34:20,2024-10-20 18:34:20
FA,23307,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-20,18:34:20,2024-10-20 18:34:20
FA,23307,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23307,2024-10-31,15:30:39,2024-10-31 15:30:39
FA,23307,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23307,2024-10-31,16:02:15,2024-10-31 16:02:15
FA,23308,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,21:56:01,2024-09-28 21:56:01
FA,23308,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-27,14:20:00,2024-10-27 14:20:00
FA,23311,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,23311,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:37:46,2024-09-28 00:37:46
FA,23312,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23312,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-10,17:50:04,2024-10-10 17:50:04
FA,23312,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,06:39:00,00:00:00,NA,7453,2024-10-30,14:48:43,2024-10-30 14:48:43
FA,23312,2024-10,HNL,ASN,H3500A,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:40:00,10:40:00,04:10:00,NA,7453,2024-10-30,14:48:43,2024-10-30 14:48:43
FA,23312,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,06:39:00,00:00:00,NA,7453,2024-10-30,14:48:57,2024-10-30 14:48:57
FA,23312,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,06:39:00,00:00:00,NA,7453,2024-10-30,15:57:42,2024-10-30 15:57:42
FA,23312,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,06:39:00,00:00:00,NA,7453,2024-10-30,15:57:58,2024-10-30 15:57:58
FA,23312,2024-10,HNL,ADV,H3500A,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,23630,2024-10-30,17:38:50,2024-10-30 17:38:50
FA,23312,2024-10,HNL,MMM,H3500A,2024-10-31,NA,FA,NA,R,C,NA,0,06:40:00,21:05:00,11:15:00,NA,22510,2024-10-31,06:54:20,2024-10-31 06:54:20
FA,23313,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23313,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:39:27,2024-09-28 04:39:27
FA,23313,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23313,2024-10,HNL,ASN,H3244,2024-10-31,2024-11-02,FA,NA,R,C,NA,0,13:40:00,05:15:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23313,2024-10,HNL,TTD,H3244,2024-10-31,2024-11-02,FA,NA,R,C,NA,538976288,13:40:00,05:15:00,12:30:00,NA,7453,2024-10-30,17:08:31,2024-10-30 17:08:31
FA,23313,2024-10,HNL,TTA,H3248,2024-10-31,2024-11-02,FA,NA,R,C,NA,538976288,21:15:00,12:55:00,12:30:00,NA,7453,2024-10-30,17:09:35,2024-10-30 17:09:35
FA,23314,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23314,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-21,15:00:24,2024-10-21 15:00:24
FA,23314,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-21,15:00:24,2024-10-21 15:00:24
FA,23314,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-28,13:47:00,2024-10-28 13:47:00
FA,23322,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23322,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-27,23:55:51,2024-09-27 23:55:51
FA,23322,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:18:43,2024-10-30 10:18:43
FA,23322,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:18:43,2024-10-30 10:18:43
FA,23322,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:18:43,2024-10-30 10:18:43
FA,23326,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23326,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,21:17:30,2024-10-24 21:17:30
FA,23326,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-26,23:40:43,2024-10-26 23:40:43
FA,23326,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-26,23:40:43,2024-10-26 23:40:43
FA,23326,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23326,2024-10-31,16:59:10,2024-10-31 16:59:10
FA,23326,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23326,2024-10-31,16:59:11,2024-10-31 16:59:11
FA,23326,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23326,2024-10-31,21:36:55,2024-10-31 21:36:55
FA,23326,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23326,2024-10-31,22:03:50,2024-10-31 22:03:50
FA,23326,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23326,2024-10-31,22:03:52,2024-10-31 22:03:52
FA,23327,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23327,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-27,23:53:59,2024-09-27 23:53:59
FA,23327,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-28,13:47:00,2024-10-28 13:47:00
FA,23330,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23330,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-27,23:52:01,2024-09-27 23:52:01
FA,23330,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:25:36,2024-10-30 10:25:36
FA,23330,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:25:36,2024-10-30 10:25:36
FA,23330,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:25:36,2024-10-30 10:25:36
FA,23335,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,23335,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,6319,2024-10-29,11:21:36,2024-10-29 11:21:36
FA,23337,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23337,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-27,23:30:13,2024-09-27 23:30:13
FA,23337,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,22510,2024-10-26,09:22:49,2024-10-26 09:22:49
FA,23337,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-26,10:16:32,2024-10-26 10:16:32
FA,23337,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:27:20,2024-10-30 10:27:20
FA,23337,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:27:20,2024-10-30 10:27:20
FA,23430,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
